,81
49.75,0.0
50.25,0.0
50.75,0.000209779940842
51.25,8.391197633682267e-05
51.76,0.0006293398225261
52.26,0.000818141769284
52.76,0.0
53.26,0.0002307579349262
53.76,0.0
54.26,0.0
54.76,0.0004824938639367
55.27,0.0
55.77,0.0
56.27,2.0977994084205668e-05
56.77,0.0003356479053472
57.27,0.0
57.77,0.0002936919171788
58.28,0.0
58.78,0.0
59.28,0.0002517359290104
59.78,0.0002307579349262
60.29,0.0002517359290104
60.79,0.0
61.29,0.0002936919171788
61.79,0.0001678239526736
62.3,0.0
62.8,0.0
63.3,0.0002727139230946
63.8,0.0
64.31,0.0006712958106945
64.81,0.0
65.31,0.0006083618284419
65.81,0.0001888019467578
66.31,0.0004824938639367
66.81,0.0
67.31,0.0003776038935157
67.83,0.0
68.33,0.0
68.83,0.0002307579349262
69.34,0.0
69.84,0.0001678239526736
70.34,0.0
70.84,0.000104889970421
71.34,0.0001468459585894
71.86,0.0006712958106945
72.36,0.0003566258994314
72.86,0.0
73.37,0.001027921710126
73.87,0.0002936919171788
74.37,0.0
74.88,0.0002307579349262
75.38,0.0009649877278734
75.89,0.0
76.39,0.0003776038935157
76.9,0.0
77.4,0.0
77.9,0.0
78.41,0.0
78.91,0.0
79.42,0.0
79.92,0.0004615158698525
80.43,0.0
80.93,0.0005034718580209
81.44,0.0006083618284419
81.94,0.0003985818875999
82.45,0.0005244498521051
82.95,0.0
83.46,0.0004195598816841
83.96,0.0
84.47,0.0002307579349262
84.97,0.0
85.48,0.0002517359290104
85.98,0.0008391197633682
86.49,0.0
87.0,0.0008600977574524
87.5,0.0003985818875999
88.01,0.0
88.51,0.0004195598816841
89.02,0.0
89.52,0.0
90.03,0.0
90.54,0.0006922738047787
91.04,0.000314669911263
91.55,0.000104889970421
92.05,0.0007971637751998
92.56,0.0008810757515366
93.07,0.0001468459585894
93.57,8.391197633682267e-05
94.08,0.0001468459585894
94.59,0.0004824938639367
95.09,0.0002307579349262
95.6,0.0
96.11,0.0006712958106945
96.61,0.0
97.12,0.0006712958106945
97.63,0.0002307579349262
98.13,0.0
98.64,0.0003985818875999
99.15,0.0007132517988629
99.66,0.0
100.16,0.0
100.67,0.0003985818875999
101.18,0.0
101.68,0.0
102.19,0.0007761857811156
102.7,0.0007132517988629
103.21,0.0004615158698525
103.71,0.0
104.22,0.0011537896746313
104.73,0.0
105.24,0.0003985818875999
105.75,0.0
106.25,0.0
106.76,0.0008391197633682
107.27,0.0011747676687155
107.78,0.0005244498521051
108.29,0.0005873838343577
108.79,0.0008600977574524
109.3,0.0
109.81,0.0006922738047787
110.32,0.0005034718580209
110.83,0.0
111.34,0.0
111.85,0.000104889970421
112.35,0.0002307579349262
112.86,0.000104889970421
113.37,0.0002307579349262
113.88,0.0004405378757683
114.39,0.0001888019467578
114.9,0.0
115.41,0.0
115.92,0.0001888019467578
116.43,0.0007342297929471
116.93,6.2933982252617e-05
117.44,0.0007552077870314
117.95,0.0
118.46,2.0977994084205668e-05
118.97,0.0
119.48,0.000923031739705
119.99,0.0006712958106945
120.5,0.0
121.01,0.0007552077870314
121.52,0.0006083618284419
122.03,0.0
122.54,0.000104889970421
123.05,0.0002727139230946
123.56,0.0002727139230946
124.07,0.0
124.58,0.0004615158698525
125.09,0.000818141769284
125.6,0.0
126.11,0.0005873838343577
126.62,0.000314669911263
127.13,0.0
127.64,6.2933982252617e-05
128.15,0.0003356479053472
128.66,8.391197633682267e-05
129.18,8.391197633682267e-05
129.69,0.0
130.19,0.0
130.71,0.0
131.22,0.0003985818875999
131.72,0.0003566258994314
132.24,0.0
132.75,0.0
133.26,0.0002936919171788
133.77,0.0
134.29,0.0
134.8,0.0002727139230946
135.31,0.0008810757515366
135.82,0.0002936919171788
136.33,0.0007342297929471
136.84,0.0004824938639367
137.36,0.0
137.87,2.0977994084205668e-05
138.38,0.0006712958106945
138.88,0.0002517359290104
139.4,0.0
139.91,0.0
140.43,0.0013845476095575
140.94,0.0001678239526736
141.44,0.0004195598816841
141.96,0.0007342297929471
142.47,0.0
142.99,0.0002936919171788
143.5,0.0001678239526736
144.01,0.0
144.53,0.0
145.04,0.0004405378757683
145.55,0.0005034718580209
146.06,0.0002727139230946
146.58,0.0007761857811156
147.09,0.000209779940842
147.6,0.0
148.11,0.0001258679645052
148.63,0.0
149.13,0.0007342297929471
149.65,0.0008600977574524
150.16,0.0
150.68,0.0001888019467578
151.19,6.2933982252617e-05
151.71,0.000104889970421
152.22,0.0017621515030732
152.72,0.0003985818875999
153.25,0.000104889970421
153.76,0.0004405378757683
154.28,0.0
154.79,0.0006503178166103
155.3,0.0005244498521051
155.82,6.2933982252617e-05
156.33,0.0005034718580209
156.84,0.0004195598816841
157.36,0.0002727139230946
157.87,0.0002307579349262
158.38,0.0003566258994314
158.9,0.0
159.41,0.0
159.93,0.000104889970421
160.44,0.000209779940842
160.96,0.0007971637751998
161.47,0.0
161.99,0.0001678239526736
162.5,0.0001258679645052
163.02,2.0977994084205668e-05
163.53,0.0001888019467578
164.05,0.0003985818875999
164.56,0.0
165.08,0.0
165.59,0.0004195598816841
166.11,0.0007971637751998
166.62,0.0001678239526736
167.14,0.0006922738047787
167.65,2.0977994084205668e-05
168.17,0.0010069437160418
168.68,0.0
169.2,0.0
169.72,0.0
170.23,0.000314669911263
170.75,0.0002307579349262
171.26,0.0012377016509681
171.78,0.0
172.29,6.2933982252617e-05
172.81,0.0
173.33,0.0001678239526736
173.84,0.0008810757515366
174.36,0.0
174.87,0.0005873838343577
175.39,0.0003356479053472
175.91,0.0006083618284419
176.42,0.0001678239526736
176.94,0.0002727139230946
177.46,0.0
177.97,0.000209779940842
178.49,0.0
179.01,0.0001468459585894
179.52,0.0005034718580209
180.04,0.0003985818875999
180.56,0.0002307579349262
181.07,0.0
181.59,0.0005244498521051
182.11,0.0002307579349262
182.62,0.0004824938639367
183.14,6.2933982252617e-05
183.66,0.0001258679645052
184.17,0.0001258679645052
184.69,0.0013216136273049
185.21,0.0005873838343577
185.73,6.2933982252617e-05
186.24,0.0
186.76,0.0002936919171788
187.28,6.2933982252617e-05
187.8,0.0
188.31,0.0003356479053472
188.83,0.000209779940842
189.35,0.0006922738047787
189.87,0.000104889970421
190.39,6.2933982252617e-05
190.9,0.0006922738047787
191.42,0.0006083618284419
191.94,0.0002517359290104
192.46,0.0
192.98,0.0011118336864629
193.5,0.000104889970421
194.01,0.0
194.53,0.0006293398225261
195.05,4.1955988168411336e-05
195.57,0.0006503178166103
196.09,0.0007342297929471
196.61,0.0006083618284419
197.12,0.0009440097337892
197.64,0.000314669911263
198.16,0.0007132517988629
198.68,0.0005664058402735
199.2,0.000209779940842
199.72,0.0002517359290104
200.24,0.0001258679645052
200.76,0.0006922738047787
201.28,0.0005454278461893
201.8,0.0003985818875999
202.32,0.0001258679645052
202.83,0.000104889970421
203.35,0.0003985818875999
203.87,0.0007552077870314
204.39,8.391197633682267e-05
204.91,0.0002307579349262
205.43,0.0011118336864629
205.95,0.0005664058402735
206.47,0.000923031739705
206.99,0.0004824938639367
207.51,0.0005244498521051
208.03,0.0014265035977259
208.55,0.0008391197633682
209.07,0.0002936919171788
209.59,0.0011118336864629
210.11,0.0015943275503996
210.63,0.0005454278461893
211.15,0.0009859657219576
211.67,0.0009440097337892
212.19,0.0007761857811156
212.71,0.0001258679645052
213.24,0.0008810757515366
213.76,0.000818141769284
214.28,0.0006503178166103
214.8,0.0013425916213891
215.32,0.0006712958106945
215.84,0.0006293398225261
216.36,0.0010069437160418
216.88,2.0977994084205668e-05
217.4,0.0001258679645052
217.92,0.0008810757515366
218.44,0.0014894375799786
218.97,0.0001468459585894
219.49,0.0016153055444838
220.01,0.0014894375799786
220.53,0.0013845476095575
221.05,0.0019089974616627
221.57,0.0027271392309467
222.09,0.0019089974616627
222.62,0.0007971637751998
223.14,0.0008600977574524
223.66,0.0014265035977259
224.18,0.0014055256036417
224.7,0.0015523715622312
225.23,0.0012377016509681
225.75,0.0021817113847573
226.27,0.0025173592901046
226.79,0.0006083618284419
227.31,0.0002307579349262
227.84,0.0003356479053472
228.36,0.0011328116805471
228.88,0.0009440097337892
229.4,0.0007132517988629
229.93,0.0007342297929471
230.45,0.0019509534498311
230.97,0.0015523715622312
231.49,0.0001258679645052
232.02,0.0002936919171788
232.54,0.0010488997042102
233.06,0.001531393568147
233.58,0.0017621515030732
234.11,0.0031047431244624
234.63,0.0031466991126308
235.15,0.0027690952191151
235.68,0.0016992175208206
236.2,0.0018670414734943
236.72,0.0006922738047787
237.25,0.0013425916213891
237.77,0.0004195598816841
238.29,0.0006503178166103
238.82,0.000314669911263
239.34,0.0001468459585894
239.86,0.0006712958106945
240.39,0.0016782395267364
240.91,0.0012167236568839
241.43,0.0009649877278734
241.96,0.0010069437160418
242.48,0.0015104155740628
243.01,0.0026851832427783
243.53,0.0028530071954519
244.05,0.0029578971658729
244.58,0.0023285573433468
245.1,0.0020768214143363
245.63,0.0016782395267364
246.15,0.0018880194675785
246.68,0.0023075793492626
247.2,0.0016782395267364
247.73,0.0011537896746313
248.25,0.0005244498521051
248.77,0.0013006356332207
249.3,0.0006922738047787
249.82,0.0015733495563154
250.35,0.003167677106715
250.87,0.0045102687281042
251.4,0.0057269923849881
251.92,0.0056221024145671
252.45,0.0032096330948834
252.97,0.0027690952191151
253.5,0.00224464536701
254.02,0.0020558434202521
254.55,0.0017621515030732
255.07,0.0023075793492626
255.6,0.0007132517988629
256.12,0.0012167236568839
256.64,0.0010908556923786
257.18,0.0009859657219576
257.7,0.0012377016509681
258.23,0.0014684595858943
258.75,0.000923031739705
259.27,0.0011537896746313
259.8,0.0003985818875999
260.33,0.0011328116805471
260.86,0.0009020537456208
261.38,0.0011118336864629
261.91,0.0014265035977259
262.43,0.0011118336864629
262.95,0.0011537896746313
263.49,0.0003776038935157
264.01,0.0006712958106945
264.54,0.0014684595858943
265.07,0.0006712958106945
265.58,0.0014055256036417
266.12,0.0010698776982944
266.64,0.0011957456627997
267.17,0.0014474815918101
267.7,0.0007342297929471
268.23,0.0009020537456208
268.75,0.001531393568147
269.27,0.0012377016509681
269.81,0.0016992175208206
270.33,0.0004615158698525
270.86,0.0016782395267364
271.39,0.0003776038935157
271.92,0.0012167236568839
272.44,0.000818141769284
272.97,0.0008600977574524
273.5,0.0006083618284419
274.02,0.0007552077870314
274.55,0.0005873838343577
275.08,0.0008391197633682
275.61,0.0009440097337892
276.13,0.0007552077870314
276.66,0.0012586796450523
277.19,0.0013425916213891
277.72,0.0018250854853258
278.25,0.0012377016509681
278.77,0.0019299754557469
279.3,0.0031257211185466
279.83,0.0052235205269672
280.36,0.0097337892550714
280.89,0.0122301705510919
281.41,0.0121252805806708
281.94,0.0079506597579139
282.47,0.0034403910298097
283.0,0.0023075793492626
283.52,0.00184606347941
284.06,0.0014265035977259
284.58,0.0012586796450523
285.11,0.0008391197633682
285.64,0.0015733495563154
286.17,0.0017621515030732
286.7,0.0016572615326522
287.23,0.0025383372841888
287.76,0.0041116868405043
288.29,0.0034613690238939
288.82,0.0028530071954519
289.35,0.0018041074912416
289.87,0.0020977994084205
290.39,0.0021607333906731
290.93,0.0027900732131993
291.45,0.0037131049529044
291.99,0.0046151586985252
292.52,0.0079506597579139
293.05,0.0188801946757851
293.58,0.0385365751326858
294.11,0.0723531015964253
294.64,0.1056032222198913
295.17,0.134636766032432
295.7,0.136273049571
296.23,0.1199731481675722
296.76,0.0961631248819987
297.29,0.0904361324970106
297.82,0.0574587257966393
298.35,0.015607627598649
298.88,0.005202542532883
299.41,0.0043844007635989
299.94,0.0041536428286727
300.47,0.0048459166334515
301.0,0.0043004887872621
301.52,0.0053284104973882
302.06,0.0052654765151356
302.58,0.0042165768109253
303.12,0.0034823470179781
303.64,0.0033564790534729
304.18,0.0043634227695147
304.7,0.0031886551007992
305.25,0.0043004887872621
305.77,0.0041536428286727
306.31,0.0044053787576831
306.83,0.0058948163376617
307.37,0.0082863076632612
307.89,0.0122301705510919
308.43,0.0200759403385848
308.95,0.031928506996161
309.49,0.0504310977784304
310.02,0.0733180893242988
310.56,0.1004845916633451
311.08,0.1310914850322012
311.62,0.1559713860160691
312.14,0.1866831693553462
312.68,0.2554280559692882
313.22,0.3220541651807254
313.75,0.3166418427070003
314.27,0.3546959239757494
314.81,0.4853258931380981
315.33,0.5721747886467096
315.87,0.4543833518638948
316.41,0.1508317774654387
316.94,0.0258658667058255
317.47,0.0119784346220814
318.0,0.0090415154502926
318.54,0.0077828358052403
319.07,0.0069227380477878
319.6,0.0059157943317459
320.13,0.0058528603494933
320.67,0.0050766745683777
321.2,0.0042585327990937
321.73,0.0051186305565461
322.26,0.0041326648345885
322.8,0.0041746208227569
323.33,0.0048668946275357
323.86,0.0074052319117246
324.39,0.0123560385155971
324.93,0.0169921752082065
325.45,0.025299460865552
325.99,0.0349283601502024
326.52,0.0399001447481591
327.06,0.039480584866475
327.58,0.0420399001447481
328.13,0.0441796555413371
328.66,0.033459900564308
329.19,0.0234324193920577
329.73,0.0277748641674883
330.26,0.0339633724223289
330.79,0.0348444481738656
331.33,0.0329354507122029
331.86,0.0387253770794436
332.4,0.057227967861713
332.93,0.0817722209402336
333.46,0.1173508989070465
334.0,0.171872705531897
334.53,0.268665170236422
335.07,0.4451110784786758
335.6,0.6916234869621767
336.13,0.922675113805618
336.67,1.0
337.2,0.6828756634290629
337.74,0.1789213115441901
338.27,0.0299775535463299
338.81,0.0172229331431328
339.34,0.01346787220206
339.87,0.0126287524386918
340.41,0.0108875789297027
340.94,0.0091044494325452
341.48,0.0083282636514296
342.01,0.0075940338584824
342.55,0.0075940338584824
343.08,0.0072164299649667
343.62,0.0071954519708825
344.15,0.007552077870314
344.69,0.0076779458348192
345.22,0.0083911976336822
345.76,0.0098386792254924
346.29,0.0105729090184396
346.83,0.014390903941765
347.36,0.016635549308775
347.9,0.0227821015754473
348.44,0.0328305607417818
348.97,0.045186599257379
349.51,0.0550672344710398
350.04,0.0573748138203025
350.58,0.0618850825484067
351.11,0.0875831253015586
351.65,0.1313012649730432
352.19,0.1885082548406721
352.72,0.2401770542700707
353.26,0.2567077136084247
353.79,0.1918227779059766
354.33,0.1300006293398225
354.87,0.1680337326144874
355.4,0.2552812100106987
355.94,0.3836665338060375
356.47,0.5204220772409742
357.01,0.5915584551805156
357.55,0.4973043277601796
358.08,0.189620088527135
358.62,0.0334389225702238
359.16,0.0124399504919339
359.69,0.0104889970421028
360.23,0.009901613207745
360.77,0.0094191193438083
361.3,0.0094610753319767
361.84,0.009901613207745
362.38,0.0100484591663345
362.91,0.0109295349178711
363.45,0.0131322242967127
363.99,0.0132580922612179
364.53,0.0133000482493863
365.06,0.0144538379240177
365.6,0.0195305124923954
366.14,0.0248379449956995
366.68,0.0275650842266462
367.21,0.0252155488892152
367.75,0.0208731041137846
368.29,0.022341563699679
368.83,0.0304180914220982
369.36,0.0446411714111896
369.9,0.060080975057165
370.44,0.0673603390043844
370.98,0.060794226856028
371.51,0.0435293377247267
372.05,0.0369842035704545
372.59,0.0491304621452096
373.13,0.0701294342234995
373.67,0.0974008265329669
374.21,0.1285111917598439
374.74,0.1522163250749963
375.28,0.1528456648975225
375.82,0.0921563280119155
376.36,0.038054081268749
376.9,0.037340829469886
377.44,0.0526128091631878
377.97,0.0794226856028026
378.51,0.1147915836287734
379.05,0.1578594054836476
379.59,0.1933331934800394
380.13,0.1915710419769661
380.67,0.1114141265812163
381.21,0.0260756466466676
381.75,0.0081814176928402
382.29,0.0079926157460823
382.82,0.008370219639598
383.36,0.0101743271308397
383.9,0.0129644003440391
384.44,0.0156286055927332
384.98,0.0174536910780591
385.52,0.017852272965659
386.06,0.0150412217583754
386.6,0.0159432755039963
387.14,0.0204955002202689
387.68,0.0280685560846671
388.22,0.0369632255763703
388.76,0.0406343745411063
389.3,0.0437810736537372
389.84,0.0398791667540749
390.38,0.0379911472864964
390.92,0.0453124672218842
391.46,0.0431727118252952
392.0,0.0330193626885397
392.54,0.037026159558623
393.08,0.0481235184291678
393.62,0.0506408777192724
394.16,0.0449348633283685
394.7,0.0228869915458683
395.24,0.0127965763913654
395.78,0.0166775052969435
396.32,0.0223205857055948
396.86,0.0300195095344983
397.4,0.0414105603222219
397.94,0.0564517820805974
398.48,0.0716818057857307
399.02,0.0763179424783402
399.56,0.0697098743418154
400.11,0.0353059640437181
400.65,0.0116847427049025
401.19,0.009901613207745
401.73,0.0125238624682707
402.27,0.0169082632318697
402.81,0.0232855734334682
403.35,0.0316348150789821
403.89,0.0421657681092533
404.43,0.0538295328200717
404.98,0.0612347647317963
405.52,0.0589062073884495
406.06,0.0366485556651073
406.6,0.0125867964505234
407.14,0.0082863076632612
407.68,0.0092932513793031
408.23,0.0116427867167341
408.77,0.0134888501961442
409.31,0.011118336864629
409.85,0.0071325179886299
410.39,0.005517212444146
410.93,0.0069017600537036
411.48,0.0081184837105875
412.02,0.0120623465984182
412.56,0.0155446936163964
413.1,0.0169711972141223
413.65,0.0168033732614487
414.19,0.013362982231639
414.73,0.006943716041872
415.27,0.005517212444146
415.82,0.0065241561601879
416.36,0.0081394617046717
416.9,0.0101323711426713
417.44,0.013362982231639
417.99,0.0187543267112798
418.53,0.0229079695399525
419.07,0.0255302188004783
419.61,0.024795989007531
420.16,0.0187123707231114
420.7,0.0096079212905661
421.24,0.0071534959827141
421.79,0.0086219555686085
422.33,0.0110763808764605
422.87,0.0125867964505234
423.42,0.0143699259476808
423.96,0.0170551091904592
424.5,0.0203696322557637
425.05,0.0255931527827309
425.59,0.0310893872327928
426.13,0.034173152363171
426.68,0.0322012209192557
427.22,0.0211667960309635
427.76,0.0125028844741865
428.31,0.0066919801128616
428.85,0.003880928905578
429.4,0.003880928905578
429.94,0.0054542784618934
430.48,0.0053913444796408
431.03,0.0061885082548406
431.57,0.0088527135035347
432.12,0.0118315886634919
432.66,0.0146426398707755
433.2,0.0178103169774906
433.75,0.0196563804569007
434.29,0.0172648891313012
434.84,0.0109085569237869
435.38,0.006230464243009
435.93,0.0040487528582516
436.47,0.0024963812960204
437.02,0.0022026893788415
437.56,0.00224464536701
438.11,0.0037131049529044
438.65,0.0033984350416413
439.2,0.0057060143909039
439.74,0.0063982881956827
440.29,0.0072164299649667
440.83,0.0071534959827141
441.38,0.0067549140951142
441.92,0.0043634227695147
442.47,0.0022866013551784
443.01,0.0024124693196836
443.56,0.0027061612368625
444.1,0.0026012712664415
444.65,0.0040697308523358
445.19,0.003062787136294
445.74,0.003985818875999
446.28,0.0056221024145671
446.83,0.0073213199353877
447.38,0.0084331536218506
447.92,0.0088107575153663
448.47,0.0088736914976189
449.01,0.0065661121483563
449.56,0.0027271392309467
450.1,0.0021397553965889
450.65,0.0023705133315152
451.2,0.0017201955149048
451.74,0.0029369191717887
452.29,0.0027900732131993
452.84,0.0031257211185466
453.38,0.0033774570475571
453.93,0.0051186305565461
454.47,0.0052235205269672
455.02,0.006838826071451
455.57,0.0073842539176403
456.11,0.0087897795212821
456.66,0.0081394617046717
457.21,0.0073213199353877
457.75,0.0028949631836203
458.3,0.0019509534498311
458.85,0.0035872369883991
459.39,0.0024963812960204
459.94,0.0023285573433468
460.49,0.0020348654261679
461.04,0.002349535337431
461.58,0.0026432272546099
462.13,0.003272567077136
462.68,0.0046151586985252
463.22,0.0050766745683777
463.77,0.0053703664855566
464.32,0.0067549140951142
464.87,0.0063773102015985
465.41,0.0057060143909039
465.96,0.0054333004678092
466.51,0.003167677106715
467.06,0.0032515890830518
467.6,0.0027900732131993
468.15,0.0024334473137678
468.7,0.0028110512072835
469.25,0.0029788751599572
469.8,0.0043844007635989
470.34,0.0047829826511988
470.89,0.0043424447754305
471.44,0.0035452810002307
471.99,0.0029998531540414
472.54,0.0019929094379995
473.08,0.0019719314439153
473.63,0.0011957456627997
474.18,0.002559315278273
474.73,0.0026432272546099
475.28,0.0020558434202521
475.83,0.0022866013551784
476.38,0.0020558434202521
476.92,0.00224464536701
477.47,0.0021397553965889
478.02,0.0019929094379995
478.57,0.0026012712664415
479.12,0.0024963812960204
479.67,0.0031886551007992
480.22,0.0033564790534729
480.77,0.0040277748641674
481.32,0.0030418091422098
481.86,0.0018041074912416
482.41,0.0012586796450523
482.96,0.0014684595858943
483.51,0.0016992175208206
484.06,0.0007761857811156
484.61,0.0012377016509681
485.16,0.0018670414734943
485.71,0.0018250854853258
486.26,0.0008810757515366
486.81,0.0013845476095575
487.36,0.0020138874320837
487.91,0.0019719314439153
488.46,0.0026222492605257
489.01,0.0027271392309467
489.56,0.0026012712664415
490.11,0.0028739851895361
490.66,0.0041326648345885
491.21,0.0029998531540414
491.76,0.0021817113847573
492.31,0.0011118336864629
492.86,0.0016153055444838
493.41,0.0019929094379995
493.96,0.0013635696154733
494.51,0.0020348654261679
495.06,0.0016572615326522
495.61,0.0018250854853258
496.16,0.002559315278273
496.71,0.0013216136273049
497.26,0.0014684595858943
497.81,0.0013425916213891
498.36,0.0016153055444838
498.91,0.0026851832427783
499.47,0.0027271392309467
500.02,0.0022656233610942
500.57,0.0028739851895361
501.12,0.00224464536701
501.67,0.0020977994084205
502.22,0.0027481172250309
502.77,0.0023914913255994
503.32,0.0031466991126308
503.87,0.0019299754557469
504.43,0.0026432272546099
504.98,0.002454425307852
505.53,0.0028739851895361
506.08,0.0024124693196836
506.63,0.0029998531540414
507.18,0.0027690952191151
507.73,0.0017831294971574
508.29,0.0013216136273049
508.84,0.0013425916213891
509.39,0.0016153055444838
509.94,0.0016782395267364
510.49,0.0018670414734943
511.05,0.0018880194675785
511.6,0.0013845476095575
512.15,0.0014684595858943
512.7,0.0021607333906731
513.25,0.0024334473137678
513.8,0.0021397553965889
514.36,0.0024334473137678
514.91,0.0021187774025047
515.46,0.0035033250120623
516.02,0.0032515890830518
516.57,0.0035033250120623
517.12,0.0036291929765675
517.66,0.003062787136294
518.23,0.0028949631836203
518.78,0.0020977994084205
519.33,0.0023914913255994
519.88,0.0016992175208206
520.44,0.0022026893788415
520.99,0.0016153055444838
521.54,0.0013006356332207
522.1,0.0016992175208206
522.65,0.0014265035977259
523.2,0.0011747676687155
523.76,0.0010069437160418
524.3,0.0010069437160418
524.86,0.0008600977574524
525.41,0.0014894375799786
525.97,0.0004405378757683
526.52,0.0005244498521051
527.08,0.001636283538568
527.63,0.0018250854853258
528.17,0.0014055256036417
528.74,0.0010698776982944
529.29,0.0018670414734943
529.85,0.0016782395267364
530.4,0.0028110512072835
530.95,0.0023914913255994
531.51,0.0028949631836203
532.05,0.0035243030061465
532.62,0.0045102687281042
533.16,0.0058318823554091
533.72,0.0076150118525666
534.28,0.0096498772787346
534.83,0.0119784346220814
535.39,0.0126287524386918
535.94,0.0119784346220814
536.5,0.0140342780423335
537.04,0.0134888501961442
537.6,0.0136356961547336
538.16,0.0142440579831756
538.71,0.0144538379240177
539.27,0.0146636178648597
539.82,0.0149573097820386
540.38,0.0147475298411965
540.92,0.0131741802848811
541.49,0.0135517841783968
542.04,0.0150202437642912
542.6,0.0139503660659967
543.15,0.0139084100778283
543.71,0.0132161362730495
544.26,0.0137825421133231
544.82,0.0130273343262917
545.37,0.0129434223499548
545.92,0.0117266986930709
546.48,0.0122931045333445
547.04,0.0112022488409658
547.59,0.0103841070716818
548.15,0.0090205374562084
548.71,0.0086848895508611
549.26,0.0088736914976189
549.82,0.0079716377519981
550.37,0.0084331536218506
550.92,0.0083072856573454
551.48,0.0072793639472193
552.04,0.0076989238289034
552.6,0.0061885082548406
553.15,0.0066500241246931
553.71,0.0056640584027355
554.27,0.0055381904382302
554.82,0.005307432503304
555.38,0.004594180704441
555.92,0.0052654765151356
556.49,0.0039228848937464
557.04,0.0045312467221884
557.6,0.0039648408819148
558.16,0.0035662589943149
558.72,0.0037131049529044
559.27,0.0036291929765675
559.83,0.0032515890830518
560.39,0.0020977994084205
560.94,0.0026851832427783
561.5,0.0026642052486941
562.05,0.00224464536701
562.61,0.0013845476095575
563.16,0.0027061612368625
563.73,0.0014265035977259
564.28,0.0018670414734943
564.84,0.0014894375799786
565.4,0.0014684595858943
565.96,0.001636283538568
566.51,0.0015733495563154
567.07,0.0014684595858943
567.63,0.002454425307852
568.19,0.0028949631836203
568.74,0.0049717845979567
569.29,0.0063143762193459
569.86,0.0079296817638297
570.41,0.0121043025865866
570.97,0.0156495835868174
571.53,0.0206843021670267
572.09,0.0271874803331305
572.65,0.0305229813925192
573.2,0.0323690448719293
573.76,0.0326627367891082
574.32,0.033355010593887
574.88,0.0327676267595292
575.44,0.031928506996161
576.0,0.0329774067003713
576.54,0.0358513918899074
577.11,0.0419769661624955
577.66,0.0446411714111896
578.23,0.0468858167781996
578.79,0.0452075772514632
579.35,0.0472843986657995
579.9,0.043864985630074
580.46,0.0423965260441796
581.02,0.0427531519436111
581.58,0.0477459145356521
582.14,0.0537036648555665
582.7,0.0571440558853762
583.26,0.0573957918143867
583.82,0.0564517820805974
584.37,0.0546896305775241
584.92,0.0501793618494199
585.49,0.0428999979022005
586.04,0.043256623801632
586.61,0.0489206822043676
587.16,0.0538924668023243
587.73,0.0567874299859447
588.29,0.0588432734061969
588.85,0.0579621976546602
589.41,0.0579202416664918
589.97,0.052130315299251
590.53,0.0436342276951477
591.09,0.0407392645115274
591.65,0.0433405357779689
592.21,0.049067528162957
592.76,0.0537456208437349
593.32,0.0542490927017558
593.88,0.0537665988378191
594.44,0.054374960666261
595.0,0.0517107554175669
595.55,0.0447670393756948
596.12,0.0381170152510017
596.67,0.0374457194403071
597.24,0.0425223940086848
597.79,0.0480186284587467
598.37,0.0509135916423671
598.92,0.0515009754767249
599.49,0.0495080660387253
600.04,0.0512911955358828
600.61,0.047641024565231
601.16,0.0404036166061801
601.73,0.0348654261679498
602.29,0.0343619543099288
602.85,0.0395225408546434
603.41,0.043760095659653
603.97,0.0466760368373576
604.53,0.0471165747131259
605.09,0.0451446432692105
605.65,0.0440747655709161
606.21,0.0408231764878642
606.78,0.0330613186767081
607.34,0.026222492605257
607.9,0.023977847238247
608.46,0.0262434705993412
609.02,0.0263693385638465
609.58,0.0290964777947932
610.14,0.0298307075877404
